timestamp,date,time,hour,symbol,action,confidence,trend,entry_price,sl_price,tp_price,risk_reward,reasoning,entry_quality,market_price,atr_14,rsi_14,ema_trend,triggered,executed,skip_reason
2026-02-19T18:31:33.905629,2026-02-19,18:31:33,18,XAUUSD,SELL,80.0,unknown,5012.0,5017.18,4997.6,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4999.885,0,0,unknown,True,False,
2026-02-19T18:45:29.570891,2026-02-19,18:45:29,18,XAUUSD,BUY,82.0,unknown,5007.42,5002.24,5021.82,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5006.9349999999995,0,0,unknown,True,False,
2026-02-19T19:03:58.461675,2026-02-19,19:03:58,19,XAUUSD,SELL,85.0,unknown,4994.42,4999.6,4980.02,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4994.860000000001,0,0,unknown,True,False,
2026-02-19T19:31:58.052779,2026-02-19,19:31:58,19,XAUUSD,SELL,85.0,unknown,4992.31,4997.49,4977.91,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4991.709999999999,0,0,unknown,True,False,
2026-02-19T20:02:19.900831,2026-02-19,20:02:19,20,XAUUSD,SELL,85.0,unknown,4986.0,4991.18,4971.6,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4986.48,0,0,unknown,True,False,
2026-02-19T20:34:50.372717,2026-02-19,20:34:50,20,XAUUSD,SELL,85.0,unknown,4980.33,4985.51,4965.93,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4980.635,0,0,unknown,True,False,
2026-02-19T21:07:34.135251,2026-02-19,21:07:34,21,XAUUSD,SELL,85.0,unknown,4987.4,4992.57,4973.0,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4987.5,0,0,unknown,True,False,
2026-02-19T21:47:19.061977,2026-02-19,21:47:19,21,XAUUSD,SELL,85.0,unknown,4981.97,4987.15,4967.57,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4982.389999999999,0,0,unknown,True,False,
2026-02-19T21:56:24.783831,2026-02-19,21:56:24,21,XAUUSD,SELL,80.0,unknown,4988.77,4993.95,4974.37,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,4988.65,0,0,unknown,True,False,
2026-02-20T09:10:22.901564,2026-02-20,09:10:22,9,XAUUSD,SELL,85.0,unknown,5025.66,5030.16,5013.66,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5025.955,0,0,unknown,True,False,
2026-02-20T09:25:19.553864,2026-02-20,09:25:19,9,XAUUSD,SELL,82.0,unknown,5012.11,5016.61,5000.11,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5011.625,0,0,unknown,True,False,
2026-02-20T09:37:01.468839,2026-02-20,09:37:01,9,XAUUSD,SELL,85.0,unknown,5015.79,5020.29,5003.79,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5016.0,0,0,unknown,True,False,
2026-02-20T10:10:36.606635,2026-02-20,10:10:36,10,XAUUSD,SELL,85.0,unknown,5006.0,5010.5,4994.0,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5006.094999999999,0,0,unknown,True,False,
2026-02-20T10:15:24.069509,2026-02-20,10:15:24,10,XAUUSD,SELL,85.0,unknown,5011.85,5016.35,4999.85,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5012.055,0,0,unknown,True,False,
2026-02-20T10:28:44.012860,2026-02-20,10:28:44,10,XAUUSD,SELL,80.0,unknown,5018.0,5022.5,5006.0,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5018.335,0,0,unknown,True,False,
2026-02-20T10:39:22.857041,2026-02-20,10:39:22,10,XAUUSD,SELL,85.0,unknown,5026.24,5030.74,5014.24,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5026.57,0,0,unknown,True,False,
2026-02-20T11:17:29.271164,2026-02-20,11:17:29,11,XAUUSD,BUY,85.0,unknown,5040.8,5036.3,5052.8,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5040.8150000000005,0,0,unknown,True,False,
2026-02-20T12:17:42.446268,2026-02-20,12:17:42,12,XAUUSD,SELL,80.0,unknown,5027.46,5031.96,5015.46,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5027.77,0,0,unknown,True,False,
2026-02-20T12:48:34.524432,2026-02-20,12:48:34,12,XAUUSD,BUY,85.0,unknown,5027.16,5022.66,5039.16,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5026.74,0,0,unknown,True,False,
2026-02-20T13:03:34.263367,2026-02-20,13:03:34,13,XAUUSD,BUY,85.0,unknown,5033.73,5029.23,5045.73,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5033.965,0,0,unknown,True,False,
2026-02-20T13:32:09.837881,2026-02-20,13:32:09,13,XAUUSD,SELL,80.0,unknown,5029.53,5034.03,5017.53,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5029.469999999999,0,0,unknown,True,False,
2026-02-20T14:32:22.146997,2026-02-20,14:32:22,14,XAUUSD,SELL,85.0,unknown,5014.68,5019.18,5002.68,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5014.725,0,0,unknown,True,False,
2026-02-20T14:48:08.353910,2026-02-20,14:48:08,14,XAUUSD,SELL,82.0,unknown,5023.55,5028.05,5011.55,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5023.3099999999995,0,0,unknown,True,False,
2026-02-20T15:32:58.934417,2026-02-20,15:32:58,15,XAUUSD,SELL,82.0,unknown,5022.15,5026.65,5010.15,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5021.620000000001,0,0,unknown,True,False,
2026-02-20T16:33:20.395691,2026-02-20,16:33:20,16,XAUUSD,BUY,85.0,unknown,5050.34,5045.16,5064.74,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5050.049999999999,0,0,unknown,True,False,
2026-02-20T17:33:35.535686,2026-02-20,17:33:35,17,XAUUSD,SELL,85.0,unknown,5021.49,5026.66,5007.09,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5021.96,0,0,unknown,True,False,
2026-02-20T18:33:39.364426,2026-02-20,18:33:39,18,XAUUSD,BUY,85.0,unknown,5068.98,5063.8,5083.38,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5068.775,0,0,unknown,True,False,
2026-02-20T19:02:37.185803,2026-02-20,19:02:37,19,XAUUSD,BUY,85.0,unknown,5067.43,5062.26,5081.83,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5066.985,0,0,unknown,True,False,
2026-02-20T19:33:54.842720,2026-02-20,19:33:54,19,XAUUSD,SELL,80.0,unknown,5062.63,5067.81,5048.23,0,"GPT V3: VERY_HIGH accuracy, GOOD quality, lot 1.50x",unknown,5063.04,0,0,unknown,True,False,
